Transaction.Output.ID,Transaction.Output.Address,Transactions.Output.Value
7346404,3402644,5.84518393776829e-317
7346463,3247206,2.96439387504748e-314
7346655,5942287,4.94065645841247e-316
7346688,2332193,4.35740237862334e-316
7347318,7838191,4.83418531173368e-315
7347409,2684825,3.95252516672997e-320
7347773,10702170,6.89824329628434e-312
7348107,4043866,1.42890207630684e-315
7348590,2736391,3.88316590925824e-316
7348788,105214,5.06129444342011e-317
7349348,3534555,4.94065645841247e-324
7350418,9565972,1.48219693752374e-319
7351060,5635962,9.63427515324785e-318
7352104,1762183,4.97330093193998e-315
7352290,3534555,4.94065645841247e-324
7352547,1948726,2.44562445284852e-317
7354477,3534555,4.94065645841247e-324
7354673,3247203,1.72922976044436e-316
7354827,3534555,4.94065645841247e-324
7354877,2736391,2.44562445284852e-317
7355175,516299,5.15385749394877e-316
7355641,9266654,5.68175492717434e-318
7355666,10328713,5.62719424225334e-312
7355991,2763408,2.47032822920623e-317
7356840,7526437,2.46652392373326e-319
7356982,4581734,3.9352327703124e-316
7358286,3247197,2.47032822920623e-317
7358418,2736391,2.56343252864992e-316
7358664,4825552,4.94065645841247e-320
7359181,8886180,7.429956808419e-319
7359912,6436658,1.41816993195318e-314
7359916,6436658,1.27884341982595e-314
7362554,3247206,9.88131291682493e-318
7362794,7052970,5.61460646524805e-318
7363136,3247203,2.60866661004178e-318
7363392,3247200,9.88131291682493e-318
7363696,3247202,1.97626258336499e-316
7364181,6396281,4.27078941007411e-317
7365879,3846387,1.48219693752374e-319
7366271,9755255,6.99547547946621e-320
7366588,4725971,3.53256936776491e-315
7366671,7634212,1.4031190135458e-316
7367007,4401716,2.47027882264165e-319
7367130,11140917,4.94065645841247e-324
7367276,3247205,2.47032822920623e-316
7367852,1275569,1.9189509684474e-317
7368727,9370009,3.3378163481918e-315
7369046,8596534,1.8853426469547e-316
7369766,7679835,4.1995579896506e-319
7370266,10843424,4.94065645841247e-324
7370370,11063568,6.20623031351711e-318
7370389,3247203,1.72922976044436e-318
7370676,3434895,4.94065645841247e-320
7370712,3247203,1.28457067918724e-316
7371235,9673682,7.45264514278763e-316
7371391,9679640,4.94065645841247e-324
7371397,8034520,1.97626258336499e-319
7371682,840810,9.88131291682493e-317
7372051,1572980,8.35712039940469e-317
7372277,11088443,4.94730312354597e-317
7372323,6080032,1.18575755001899e-319
7372362,8912608,1.93130260959343e-316
7372756,5728716,3.95252516672997e-320
7373165,10436074,9.69356797140526e-317
7375211,3247205,9.88131291682493e-317
7375224,11037087,4.94065645841247e-324
7375498,4697461,6.38348772747251e-317
7375624,142667,4.08375394292187e-317
7376099,3247206,9.88131291682493e-319
7376226,3247206,9.88131291682493e-319
7377212,11092457,1.18575755001899e-319
7377919,10520580,4.94065645841247e-324
7377969,8528055,1.93130260959343e-316
7378370,5599634,3.63779047895316e-316
7378705,2451336,1.74889302967663e-316
7378793,6436658,3.13899773455265e-314
7378858,8692535,5.24762932548655e-318
7379260,10236667,4.4208561188369e-314
7379416,3247200,1.97626258336499e-317
7379515,5848484,7.74463709956821e-318
7380058,7312816,8.55834345564291e-318
7380387,8282471,4.34777768340297e-314
7380765,10142939,2.47032822920623e-316
7381021,7633598,9.65329173995628e-318
7381212,10727562,2.46029412302997e-314
7381694,4718115,4.42869896630555e-316
7381725,3247203,2.17388884170148e-317
7381962,3247205,3.95252516672997e-316
7382607,6768309,6.93322320809021e-316
7385728,3247200,4.94065645841247e-317
7386021,8291469,4.81468894281723e-315
7386184,9259554,7.91778932207232e-316
7386380,2900409,2.71730571677452e-317
7386454,8141497,1.48505461321929e-316
7386459,2984797,2.39140618293955e-318
7386855,7358564,1.48219693752374e-319
7387362,604993,1.23627576230626e-314
7387824,5406762,4.94065645841247e-320
7387824,5982198,2.47032822920623e-319
7387847,10980848,4.54540394173947e-314
7387927,6922626,2.88234161084277e-312
7388029,6366852,2.47032822920623e-317
7388161,2278375,7.90505033345994e-320
7388353,6099966,2.3761939017041e-318
7388590,9474593,1.43279037293961e-314
7388994,8183017,4.94065645841247e-324
7389135,8397531,8.67579274097229e-317
7389311,7603007,5.44896107616686e-318
7389973,5511438,2.6221723885365e-317
7390302,2665732,4.94065645841247e-316
7390602,8811271,1.02370401818306e-316
7390766,5151304,1.58101006669199e-319
7390788,3247193,9.88131291682493e-318
7390792,7181832,8.85859702993355e-316
7390841,7391748,7.429956808419e-319
7390982,4470030,4.94065645841247e-320
7391678,11215393,3.45845952088873e-319
7391811,6920397,4.94065645841247e-324
7392674,6436658,4.25660409369011e-315
7393020,10242495,7.96927195050026e-317
7393457,8751237,2.74196482959785e-316
7393624,9431744,5.43738907060996e-317
7394136,7028947,1.58101006669199e-319
7395208,8289891,3.98689214578449e-314
7395783,8773988,4.94065645841247e-324
7395790,8278497,7.03741982475524e-315
7395861,4581734,4.69361869483538e-318
7396517,11360318,4.94065645841247e-324
7397153,3969351,4.79695203059743e-317
7397329,452716,1.983377820357e-316
7397666,10055448,1.36362118252184e-321
7398092,4561817,4.99393155700353e-318
7398728,9034401,2.81216829703862e-315
7399233,7454858,1.0707038407866e-316
7399412,8351892,4.70628630528983e-314
7399865,6981641,7.90505033345994e-319
7400679,2736391,2.47027882264165e-319
7401366,3247203,4.94065645841247e-319
7401441,3625731,2.47032822920623e-315
7402277,8157781,5.08886627085192e-318
7402536,7337010,4.94065645841247e-324
7402539,9552843,3.95252516672997e-320
7402640,601387,6.75258589599227e-315
7402671,4718115,9.89317152986298e-316
7402760,7406937,2.47032822920623e-315
7402784,7294243,2.02566914794911e-318
7402900,8469343,4.94065645841247e-324
7403642,6436658,1.34933204021862e-314
7404116,7833959,2.02566914794911e-318
7404830,601387,5.43471716359725e-318
7404943,4159023,1.19588543133703e-315
7405996,7631776,5.19384039862381e-318
7407137,3105073,7.4109846876187e-317
7407455,7008485,4.94065645841247e-324
7407824,6436658,1.83056756506286e-314
7407838,6436658,1.60922615572598e-314
7408393,11223569,5.19792632151492e-318
7408713,8925725,4.80972906226454e-317
7409250,10733691,2.56914135837448e-318
7409554,10576362,4.44659081257122e-319
7409967,408360,2.53228929829057e-316
7410126,4401716,4.42188703621351e-317
7412339,10301942,1.1511641084659e-313
7412504,3247203,1.08694442085074e-317
7412558,8478593,7.90505033345994e-319
7413121,2775712,4.7065834714479e-316
7413240,10452634,2.28505361201577e-316
7414259,1923991,5.30531148963851e-318
7414585,638736,7.23076781056339e-315
7414765,7918113,2.90660006441119e-314
7415247,3247192,1.23516411460312e-317
7415379,9161337,1.05731207633878e-314
7415517,9900738,6.11653269551463e-315
7415614,2868447,1.22293475470443e-316
7415700,233187,2.47032822920623e-320
7415700,2719948,7.4109846876187e-320
7415700,10967002,2.47032822920623e-320
7416585,10800728,4.93472767066237e-316
7416897,6675746,7.4109846876187e-320
7417673,11295377,3.45845952088873e-319
7417946,10828593,9.88131291682493e-318
7419069,9456375,2.47032822920623e-314
7419596,10317189,6.6888978649088e-318
7419802,3308044,2.44562445284852e-317
7420225,4513849,3.30954442973983e-316
7420789,5232911,1.58101006669199e-319
7421209,8436268,5.17296711321831e-317
7421855,6396281,8.85043506546425e-317
7423056,10602675,1.25637970647442e-314
7423715,10653370,1.11383394362565e-317
7423812,4864050,1.11668717273039e-315
7424977,6508694,4.94065645841247e-324
7426046,7052595,2.75453758488302e-315
7426379,2736391,4.98605679289416e-316
7426424,10377674,4.70312945851783e-318
7426429,10725880,4.0290658165837e-315
7426496,11064878,2.45037785842716e-317
7426552,7863331,7.90505033345994e-319
7427372,3247203,5.68175492717434e-318
7427929,8128019,2.47032822920623e-319
7428210,4159023,5.66288507796272e-316
7429418,9615813,9.88131291682493e-319
7430205,7760579,2.32210853545386e-318
7430344,89016,3.78429818583613e-316
7430754,11117107,2.45143027754068e-315
7430894,601557,1.23516411460312e-322
7431651,10206677,2.03764967563779e-314
7431796,9141279,4.94065645841247e-324
7431843,2697659,8.36024783494286e-318
7431985,821183,8.39911597930119e-323
7432092,601387,6.17581563235912e-318
7432120,3247200,4.94065645841247e-318
7432359,8073689,4.94065645841247e-320
7432395,4126446,1.98077597185288e-314
7433382,8167584,2.70703508012877e-315
7433779,10589172,1.90135052209965e-316
7434198,7921602,4.9412345152181e-318
7435123,1174056,1.58101006669199e-319
7435981,8604845,4.83798581290118e-316
7436180,6436658,4.20009533890547e-314
7436378,4401716,1.72106413988929e-316
7437087,9220474,2.23563963644695e-317
7437395,6164781,4.94065645841247e-324
7437756,5753128,5.2500930332361e-316
7438151,6543792,7.429956808419e-319
7438244,11245709,9.4317131791094e-316
7438384,638736,8.46828022906251e-318
7438754,2360767,2.76676761671098e-320
7438754,8437231,2.53603896010312e-320
7438815,10852705,3.84474968674616e-315
7438971,3247199,9.88131291682493e-319
7438998,5785734,9.78230967119616e-316
7439011,5599634,4.4036917644721e-315
7439160,638736,4.69361869483538e-318
7439264,11087615,2.08483746156377e-313
7439559,166520,4.99006302299659e-316
7439734,7202257,4.94065645841247e-324
7439928,8519101,1.49691518226322e-314
7440438,8701205,1.48295977488092e-316
7440747,3247203,9.88131291682493e-318
7440921,882067,4.94065645841247e-317
7440952,3915957,4.94065645841247e-317
7442207,9093857,1.68723418054786e-314
7442785,2366958,5.43580124737801e-315
7443509,5635962,2.56471769220788e-316
7443706,3247203,9.88131291682493e-316
7444157,966220,1.6964238015605e-317
7444436,4550794,4.91595268205476e-317
7444440,2719799,4.94065645841247e-318
7444633,401342,1.97626258336499e-317
7444845,5146685,3.95252516672997e-320
7444987,3247203,1.48219693752374e-317
7445022,1556318,5.4409665999515e-317
7445045,7773213,5.03046277085703e-318
7446013,7413779,9.52084262161916e-315
7446848,1303815,4.94065645841247e-320
7446865,7267310,2.0334374409118e-314
7447052,8116739,6.33373739201201e-316
7447592,1920618,7.3965330451483e-315
7447702,2256293,4.95538243083272e-316
7447835,709439,2.47032822920623e-314
7447976,3247203,4.94065645841247e-317
7448892,6924857,7.90505033345994e-320
7449376,8420344,3.10609862156753e-316
7449727,1669008,2.47032822920623e-317
7449781,3247191,4.94065645841247e-318
7449816,8895328,2.47328274176836e-318
7450162,3247191,4.94065645841247e-318
7450643,10950159,1.02183645004178e-314
7450774,9333846,3.71309601409885e-318
7451444,2250450,4.94065645841247e-318
7451826,10471754,3.95252516672997e-320
7452439,9696564,4.94065645841247e-324
7452484,4718115,2.22329046562915e-318
7452586,7397673,4.64252947754145e-314
7452812,10977813,2.78735498632723e-313
7453734,3928788,4.94065645841247e-316
7453925,5785734,1.81536417700903e-317
7454021,9049430,1.58101006669199e-319
7454158,4550794,4.6745971674705e-318
7454893,3388849,8.56586313477261e-319
7455139,595924,4.94065645841247e-320
7455153,823108,1.58101006669199e-319
7455186,1412088,5.81920398984737e-319
7455278,10111869,1.71838541477066e-316
7455439,10404624,1.40694990518524e-314
7455822,9318174,2.22576573451482e-318
7455875,3247203,1.48219693752374e-317
7456370,2864251,1.35529123573296e-317
7456637,9887931,4.94065645841247e-324
7457921,3351859,1.58101006669199e-319
7458806,2332193,4.69361869483538e-318
7459180,3247202,7.4109846876187e-318
7460054,10681876,5.48800214350123e-318
7460194,8054737,9.62835130615421e-316
7460502,298627,2.6065886687485e-316
7460502,5987802,7.4589683431428e-317
7461430,142667,4.94065645841247e-320
7461985,10209887,7.51967418904731e-318
7462186,10063624,2.03903634597083e-314
7463112,6436658,1.77806558039441e-316
7464046,8354543,5.92631742186575e-318
7464810,1223457,2.76676761671098e-319
7464843,6936307,1.87744945419674e-318
7464863,10252752,5.09338203085491e-318
7465021,3869095,4.94065645841247e-324
7465032,3247191,4.94065645841247e-318
7465574,11309286,9.16042173297797e-315
7466190,3255634,2.14918555940942e-320
7467556,1828855,5.48906932529625e-314
7467821,6192960,2.99910198666783e-318
7468064,6436658,2.20712513176287e-314
7468883,142667,1.94935972081764e-315
7469161,11262913,2.28809211573769e-315
7469388,6613326,4.93892722865202e-316
7469572,9284380,9.09263592636855e-315
7469946,3247203,1.23516411460312e-316
7471137,9303201,4.94065645841247e-324
7471141,10393078,4.94065645841247e-324
7471198,11276231,4.94065645841247e-324
7471531,11132873,1.87878145517792e-317
7472161,3247180,4.94065645841247e-319
7472352,4551823,5.87182692178592e-318
7473056,6396281,9.88131291682493e-319
7475072,4590681,2.47032822920623e-320
7475663,8974631,4.95060694051971e-317
7475766,1707492,5.32034590724146e-317
7475915,4550794,1.43869109776103e-316
7476000,8460581,1.12646967251804e-314
7476045,3247194,4.94065645841247e-319
7476528,10667220,1.94594884673536e-314
7476828,8096764,9.4712384307767e-316
7477362,7500336,1.67043594858925e-316
7477955,5972092,1.50574252519447e-315
7478250,10739307,4.94065645841247e-324
7478818,3279742,3.95252516672997e-320
7478889,8685619,4.94065645841247e-324
7479073,10739307,4.94065645841247e-324
7479701,507588,2.37151510003798e-319
7480185,3247203,4.94065645841247e-319
7480235,10058908,4.94065645841247e-324
7480262,2634621,4.94065645841247e-320
7480262,5839585,4.94065645841247e-320
7480264,1702651,4.94065645841247e-320
7480723,8878590,1.58630645041541e-315
7481175,8353595,5.86261259749098e-318
7481459,6547905,2.77885839119601e-317
7481736,11058789,1.97626258336499e-318
7482484,8059821,4.94065645841247e-319
7484138,2416297,2.37151510003798e-319
7484306,6396281,2.64090997637472e-316
7484828,9066179,1.47304965793694e-316
7485115,10008994,1.04914217569301e-314
7485216,8981242,4.94254872983604e-318
7485520,3016511,1.48219693752374e-319
7486813,11079194,1.37221943660035e-313
7486849,7830149,8.89318162514244e-319
7487307,7948013,4.94027602786517e-314
7487369,10316254,1.03753785626662e-318
7487615,8421863,3.45845952088873e-319
7487668,142667,2.43212470195469e-316
7487864,6530095,2.56284696204646e-315
7488035,8235224,1.22942949465184e-317
7488308,6642621,1.38338380835549e-318
7488531,1762183,1.44046477860763e-315
7488545,949793,9.35599366635906e-316
7488607,7096143,9.45567338667011e-317
7489287,9850485,4.48944606669149e-316
7489375,1633962,8.38923466638437e-315
7490080,10044629,3.76182285714948e-312
7490346,3247205,4.44659081257122e-317
7490724,2616530,2.46170125015107e-316
7490763,6130107,3.03504526240278e-315
7490863,1801449,5.23709584591721e-318
7490888,5911631,7.4109846876187e-320
7491368,6521579,1.42875660213589e-314
7491643,11085989,4.8369026727858e-316
7491989,10885818,8.67727493790981e-317
7493038,8155486,1.97649479421853e-317
7493084,3247184,4.94065645841247e-319
7493228,4660784,1.97202569871579e-315
7493977,4159023,1.66937099008964e-315
7494027,7190133,2.86163994686654e-314
7494074,8478525,2.37183623282647e-315
7494464,7395093,5.4559641108507e-315
7495047,3247184,4.94065645841247e-319
7495152,463690,9.72815256661414e-315
7495284,547183,2.85653934456034e-316
7496014,7778361,6.53138208887841e-315
7496083,4159023,5.5988359688833e-315
7496132,6763996,2.37151510003798e-319
7496644,6436658,2.39706941089907e-314
7496945,4159023,2.47027882264165e-319
7497062,7475590,4.94065645841247e-324
7498008,10588741,1.18575755001899e-319
7498189,9363203,2.42090190199627e-315
7498291,8408687,8.8931025746391e-318
7498562,638736,2.47027882264165e-319
7498836,10068140,9.88131291682493e-319
7499315,3440093,4.2726797052351e-314
7499371,2299525,4.94065645841247e-324
7499482,10011573,1.88318358008237e-314
7499597,5510460,4.94065645841247e-318
7499720,7842921,1.48219693752374e-322
7499844,1087811,1.01802770785931e-315
7499883,4550794,4.44657104994539e-318
7500248,9580577,6.88579939959424e-313
7500430,5480234,1.61411246496335e-320
7500432,11186954,1.66368804347613e-314
7500820,3308044,4.89115483559808e-316
7501456,9820272,9.88131291682493e-319
7502534,10025106,1.38745994182989e-314
7502770,2763394,9.88131291682493e-319
7503562,1087811,7.9200126174786e-315
7504230,10220638,4.94065645841247e-324
7504355,4550794,1.95155880700728e-317
7505028,2763394,9.88131291682493e-319
7505269,3247200,9.88131291682493e-317
7506272,6661709,3.95252516672997e-319
7506720,900062,1.0857018852767e-314
7507305,5635962,2.44562445284852e-317
7507391,4718115,7.41093528105411e-319
7507417,5785734,2.47027882264165e-319
7508018,10800771,1.3187906539495e-313
7508389,1225696,1.18575755001899e-319
7508594,8142384,2.47032822920623e-320
7508851,3247202,2.47032822920623e-317
7509627,5727372,4.94065645841247e-316
7510470,1166624,2.47032822920623e-316
7510704,9129042,1.97626258336499e-319
7510894,4752036,1.18575755001899e-319
7511131,568899,1.23932948325007e-316
7511567,5785734,1.12613927105804e-315
7511621,9307949,1.65052947900128e-314
7511810,3247203,2.47032822920623e-318
7511992,8816433,8.5129981106676e-315
7512727,5830905,6.59347402607102e-317
7512848,7165809,1.03753785626662e-318
7513566,10709337,3.95252516672997e-320
7513762,601387,4.79140520499814e-316
7513881,7814215,9.4657310365566e-315
7513891,7723816,1.83157598812468e-314
7514303,8817954,3.95252516672997e-320
7514400,3247203,9.78249978765668e-317
7514529,8976872,2.74066761083813e-317
7514729,6867246,5.92878775009496e-315
7515173,11208817,1.97626258336499e-319
7515375,3247203,1.48219693752374e-317
